"Time","ankleAngleVel","kneeAngleVel","HipAngleVel","MetheadVel.X","MetheadVel.Z","heelVel.Z","lateralMalleoleiVel.Z","kneeMarkerVel.Z","hipMarkerVel.Z","footRotationAngle","hipAbdAdd","ankleAngle","kneeAngle","hipFlex","trunk.X","hip.X","knee.X","lateralMalleolei.X","heel.X","Methead.X","trunk.Y","hip.Y","knee.Y","lateralMalleolei.Y","heel.Y","Methead.Y","trunk.Z","hip.Z","knee.Z","lateralMalleolei.Z","heel.Z","Methead.Z"
2.815,303.37,-363.02,-187.38,-0.1279,-0.1321,-0.3711,-0.3861,-0.328,-0.0564,-15.25,155.6,-25.3,4.7,156.2,1442.64,1431.94,1479.02,1519.28,1511.31,1556.57,333.37,321.31,292.87,256.38,252.92,240.58,402.47,355.42,224.8,79.69,49.35,43.42
2.82,212.64,-305.36,-71.78,-0.0908,-0.1019,-0.2951,-0.306,-0.2487,-0.0128,-15.83,156.3,-24.1,2.8,156.8,1446.6,1435.16,1478.13,1518.27,1510.85,1556.13,331.23,320.1,291.41,256.94,253.2,240.37,402.13,355.34,223.3,78.09,47.92,42.89
2.825,143.91,-124.22,37.07,-0.0598,-0.0841,-0.2248,-0.234,-0.1744,0.0363,-16.6,155.4,-23.4,1.2,155.9,1450.07,1437.23,1477.29,1517.75,1510.69,1555.9,328.72,319.19,289.79,256.34,253.35,239.87,401.83,357.1,222.21,76.89,46.76,42.47
2.83,99.51,43.56,91.71,-0.0315,-0.0714,-0.163,-0.1728,-0.1066,0.0805,-16.63,155,-22.9,0.6,155.6,1453.97,1440.01,1476.74,1517.55,1510.64,1555.87,327.7,318.4,288.15,256.29,252.96,239.46,401.43,357.78,221.64,76.02,45.97,42.07
2.835,71.42,170.16,185.33,-0.0062,-0.0588,-0.1127,-0.1176,-0.0492,0.1187,-16.75,154.7,-22.4,2.2,155.1,1457.6,1442.61,1476.39,1517.41,1510.66,1555.92,325.58,317.86,286.38,256.05,252.68,239.06,401.3,358.48,221.51,75.42,45.41,41.78
2.84,46.93,225.38,334.07,0.0146,-0.0484,-0.0692,-0.0731,0.0038,0.1471,-16.46,155.2,-22.1,3.7,155,1461.4,1445.6,1476.43,1517.37,1510.75,1556.1,323.08,317.67,284.86,255.71,252.15,238.76,401.27,357.76,221.78,75.16,45.13,41.57
2.845,28.1,144.91,479.81,0.0257,-0.0384,-0.0334,-0.0352,0.049,0.166,-15.88,153.8,-21.9,4.6,152.9,1464.84,1447.25,1476.9,1517.49,1511,1556.33,320.66,317.46,283.15,255.13,251.39,238.49,401.33,358.6,222.3,75.04,45.07,41.4
2.85,12.67,17.63,571.42,0.0317,-0.0289,-0.0033,-0.0056,0.0862,0.1461,-15.52,151.8,-21.9,5.1,150.3,1467.47,1448.04,1477.8,1517.95,1511.32,1556.59,317.73,316.56,281.47,254.86,250.75,238.17,401.63,359.7,222.95,75.18,45.18,41.23
2.855,5.8,-46.79,567.88,0.0321,-0.0196,0.0191,0.0183,0.1104,0.1466,-15.23,149.3,-21.9,5.1,147.6,1469.77,1448.2,1479.11,1518.6,1511.54,1556.85,315.89,315.53,280.15,254.45,250.26,237.91,401.93,360.83,223.65,75.41,45.34,41.12
2.86,7.4,-48.5,499.09,0.0298,-0.0119,0.0375,0.0392,0.1226,0.1473,-14.71,147.3,-21.9,4,146.1,1471.3,1447.97,1480.57,1519.24,1511.71,1557.09,312.62,311.83,279.05,254.09,249.62,237.71,402.73,361.87,224.29,75.76,45.6,41.02
2.865,16.19,23.69,426.24,0.0233,-0.0068,0.0481,0.0599,0.1258,0.1776,-14.17,145.6,-21.8,3.7,144.2,1472.57,1447.64,1482.06,1519.72,1511.88,1557.3,310.26,310.63,278.16,253.21,249.03,237.57,403.67,362.77,224.99,76.04,45.89,41
2.87,26.96,179.58,444.29,0.0143,-0.0027,0.0545,0.0638,0.1229,0.1812,-13.95,144.4,-21.8,4.1,142.8,1473.07,1447.28,1483.5,1520.07,1511.99,1557.42,308.32,309.7,277.07,253.04,248.73,237.44,404.53,363.64,225.75,76.34,46.25,40.97
2.875,28.52,228.16,282,0.0044,0.0019,0.0571,0.0598,0.1171,0.182,-13.73,143.4,-21.6,5.6,141.2,1473.1,1446.85,1484.84,1520.37,1512,1557.49,307.03,309.91,275.95,253.83,248.55,237.43,405.03,364.41,226.51,76.61,46.59,41.02
2.88,35.63,212.94,36.16,-0.0067,0.0054,0.0602,0.0492,0.1086,0.1736,-13.36,143,-21.3,7.6,139,1472.06,1446.77,1486.08,1520.61,1511.91,1557.47,305.22,312.17,274.81,254.33,248.35,237.53,404.87,365.11,227.16,76.93,46.92,41.09
2.885,39.17,155.4,-196.64,-0.017,0.0104,0.0612,0.0492,0.1005,0.1604,-13.64,144,-21.3,8.2,138.9,1469.53,1447.19,1487.19,1520.63,1511.9,1557.41,303.11,311.54,273.71,253.98,248.58,237.53,404.17,365.84,227.63,77.39,47.28,41.18
2.89,37.24,65.4,-282.01,-0.0281,0.0113,0.0613,0.0481,0.0901,0.1465,-13.72,146.2,-21.1,8.4,140.8,1466.87,1448.2,1488.23,1520.51,1511.81,1557.26,301.64,309.62,272.55,253.76,248.67,237.57,403.57,366.64,228.07,78.15,47.53,41.23
2.895,31.46,28.21,-294.27,-0.0366,0.0146,0.0608,0.045,0.0794,0.1408,-13.97,148.5,-20.8,8.7,142.5,1465.63,1449.78,1489.11,1519.99,1511.66,1557.04,300.7,308.45,271.53,253.64,249.03,237.75,403.53,367.67,228.44,78.23,47.8,41.26
2.9,24.2,9.92,-238.98,-0.0446,0.0137,0.0612,0.0429,0.07,0.1362,-14.55,148,-20.6,8.9,141.9,1466.87,1450.61,1489.97,1519.96,1511.46,1556.81,299.24,307.47,270.78,253.57,249.57,237.8,404.53,368.8,228.81,78.17,48.03,41.32
2.905,9.27,-20.21,-300.98,-0.0499,0.015,0.0619,0.0421,0.0637,0.1308,-14.86,148.9,-20.6,8.8,142.7,1469.17,1452.99,1490.75,1520.09,1511.29,1556.52,298.31,306.62,270.25,253.47,250.01,238,405.63,369.51,229.08,77.87,48.35,41.39
2.91,9.59,-43.94,-451.49,-0.054,0.0142,0.0609,0.0378,0.0627,0.121,-15.09,150.5,-20.6,8.6,144.5,1471.84,1456,1491.7,1520.52,1511.09,1556.25,297.14,305.11,269.48,253.53,250.39,238.22,406.9,369.89,229.32,78.22,48.66,41.54
2.915,1.46,-75.67,-500.03,-0.0547,0.0157,0.063,0.029,0.0627,0.1078,-15.5,153.7,-20.6,8.3,147.7,1474.44,1460.22,1492.51,1520.57,1510.84,1555.9,296.34,303.6,268.86,253.76,250.96,238.46,408.03,370.09,229.49,78.45,48.96,41.57
2.92,-4.53,-74.21,-381.54,-0.053,0.016,0.0656,0.0328,0.0645,0.0919,-16,155,-20.4,8,149.6,1477.04,1463.17,1493.28,1520.48,1510.6,1555.58,295.22,301.59,268.3,254.38,251.55,238.65,409.07,370.68,229.72,78.59,49.29,41.7
2.925,-2.71,-119.82,-328.59,-0.0493,0.0166,0.07,0.0399,0.0659,0.1132,-16.17,155.4,-20.6,7.3,151.2,1479.6,1465.43,1493.96,1520.47,1510.37,1555.26,294.2,299.25,267.97,254.19,251.97,238.95,410.13,371.22,230.01,78.75,49.65,41.71
2.93,-1.41,-104.98,-234.85,-0.0437,0.0167,0.0701,0.052,0.0704,0.1269,-16.37,155.7,-20.7,7.1,150.9,1482.14,1467.66,1494.9,1520.5,1510.19,1554.98,293.76,299.56,267.64,252.79,252.31,239.15,410.83,371.65,230.34,79.04,50.02,41.84
2.935,12.43,-39.85,-108.06,-0.0366,0.015,0.07,0.0485,0.0769,0.1337,-16.64,155.8,-20.6,5.9,153.3,1484.74,1469.86,1496.02,1520.62,1509.99,1554.71,293.76,296.21,267.45,252.43,252.73,239.36,411.47,371.89,230.77,79.28,50.33,41.89
2.94,15.5,-35.98,6.14,-0.0276,0.0152,0.07,0.0456,0.0854,0.1069,-16.86,155.4,-20.4,5.9,153.7,1487.64,1471.93,1497.31,1520.81,1509.88,1554.53,293.94,294.89,267.19,253.27,253.05,239.52,411.9,372.03,231.2,79.6,50.68,42.01
2.945,20.34,39.64,228.66,-0.0199,0.012,0.0717,0.0525,0.091,0.0918,-16.94,155,-20.3,6.5,153.2,1490.44,1473.87,1498.67,1521.07,1509.87,1554.39,293.91,294.97,267.26,254.62,253.25,239.69,412.47,372.26,231.67,79.87,51.08,42.06
2.95,21.92,54.75,305.45,-0.012,0.013,0.072,0.0671,0.0944,0.092,-16.94,152.1,-20.4,6.4,150.9,1493.1,1474.55,1500.17,1521.4,1509.92,1554.34,294.13,294.3,267.27,254.91,253.27,239.75,413.13,374.46,232.1,80.17,51.54,42.15
2.955,25.62,43.96,210.17,-0.0051,0.0106,0.0708,0.0758,0.0959,0.0946,-16.96,150.5,-20.2,6.7,149.6,1495.3,1475.63,1501.7,1521.85,1510.05,1554.33,294.34,293.85,266.99,255.27,253.37,239.86,413.7,375.85,232.6,80.47,51.86,42.22
2.96,19.42,70.64,73.69,0.001,0.0117,0.0707,0.0749,0.096,0.103,-16.95,149.5,-20,7,148.8,1497.2,1476.51,1503.2,1522.02,1510.15,1554.42,294.3,293.31,266.57,255.07,253.42,239.93,414.53,376.57,233.16,80.65,52.16,42.29
2.965,5.21,83.23,23.55,0.0042,0.0098,0.0707,0.0651,0.0941,0.1104,-16.99,150.8,-19.8,7.4,150.1,1498.93,1478.3,1504.64,1522.06,1510.31,1554.52,294.34,293.2,266.38,254.6,253.45,239.94,415.3,375.44,233.76,80.73,52.46,42.33
2.97,-14.54,98.42,6.3,0.0058,0.0093,0.0695,0.0604,0.0909,0.1177,-17.04,151.2,-20,7.8,150.3,1500.53,1479.53,1505.91,1522.25,1510.45,1554.59,294.15,293.29,266.08,254.34,253.45,239.92,416.27,375.27,234.27,81.21,52.87,42.31
2.975,-20.06,55.45,35.78,0.0054,0.0077,0.067,0.0558,0.0882,0.0858,-16.91,151,-20.1,8.3,149.9,1502.1,1480.69,1507.09,1522.81,1510.52,1554.66,294.3,294,265.72,254.33,253.44,240.02,417.07,375.81,234.73,82.1,53.25,42.36
2.98,-19.4,39.18,40.6,0.0037,0.0079,0.0644,0.0523,0.0849,0.0686,-16.86,150.9,-20.3,9,149.3,1503.6,1481.96,1508.16,1523.38,1510.59,1554.72,294.27,295.26,265.22,254.07,253.42,240.05,417.73,376.38,235.14,82.83,53.56,42.37
2.985,-24.18,22.65,65.97,-5e-04,0.008,0.0646,0.0514,0.0809,0.0648,-17.13,150.7,-20.2,8.5,149.8,1505.2,1483.16,1509.2,1523.7,1510.63,1554.76,293.78,292.77,264.81,253.73,253.59,239.99,418.4,377.04,235.57,83.02,53.86,42.48
2.99,-29.6,15.32,141.04,-0.0046,0.0086,0.0647,0.0531,0.0763,0.1033,-17.32,150.5,-20.4,8.6,149.8,1506.84,1484.46,1510.11,1523.97,1510.75,1554.74,293.48,292.14,264.5,253.94,253.7,239.97,418.87,377.55,235.91,82.85,54.22,42.5
2.995,-28.16,104.48,352.01,-0.0092,0.0098,0.0652,0.0473,0.0723,0.1446,-17.26,150.3,-20.6,8.8,148.9,1508.54,1485.72,1510.97,1524.3,1510.8,1554.68,292.6,293.12,264.3,253.2,253.69,240.06,419.37,378.15,236.21,82.89,54.55,42.53
3,-27.49,152.83,528.63,-0.0128,0.0106,0.0648,0.0347,0.0689,0.1776,-17.3,149.8,-20.9,9.3,147.1,1510.4,1487.06,1511.78,1524.48,1510.8,1554.61,291.5,295.43,264.05,252.02,253.81,240.16,419.63,378.75,236.51,82.96,54.89,42.53
3.005,-18.97,184.79,633.85,-0.0178,0.0112,0.0658,0.0256,0.0662,0.1889,-17.37,149.6,-20.8,10.6,144.4,1512.3,1488.52,1512.52,1524.65,1510.71,1554.52,290.26,299.16,263.78,251.76,253.95,240.25,420,379.28,236.84,83.09,55.08,42.62
3.01,-15.68,186.87,669.53,-0.0225,0.0108,0.066,0.0265,0.0648,0.161,-17.34,149.5,-20.9,11.6,141.7,1514.24,1489.98,1513.22,1524.76,1510.73,1554.39,289.12,302.32,263.52,251.42,254.11,240.48,420.4,379.82,237.21,83.22,55.39,42.69
3.015,-21.13,140.16,630.49,-0.0272,0.0112,0.0648,0.0338,0.0647,0.1226,-17.62,149.3,-21,12.5,139.2,1516.1,1491.71,1513.89,1524.95,1510.73,1554.28,287.65,304.53,263.3,251.68,254.34,240.5,420.57,380.61,237.58,83.38,55.69,42.76
3.02,-18.32,111.49,560.53,-0.0308,0.013,0.0618,0.0371,0.0653,0.0949,-17.98,148.1,-21.2,13,136.6,1518.37,1493.44,1514.62,1525.06,1510.76,1554.13,286.41,305.6,262.97,252.22,254.73,240.66,420.77,382.5,237.88,83.58,56.14,42.79
3.025,-11.04,97.58,428.37,-0.0335,0.015,0.0602,0.0403,0.0653,0.0843,-18.55,146.1,-21.2,13.4,134.1,1520.67,1494.79,1515.32,1525.16,1510.71,1554.02,285.79,306.29,262.67,252.5,255.36,240.83,420.93,384.69,238.18,83.84,56.49,42.88
3.03,1.2,105.84,282.86,-0.0357,0.0159,0.0611,0.0443,0.0647,0.0814,-19.08,144.3,-21.3,13.9,132.4,1523.17,1495.51,1516.11,1525.23,1510.67,1553.83,285.26,306.69,262.26,252.78,255.79,240.86,421.4,385.83,238.45,84.11,56.85,42.93
3.035,13.79,116.02,145.48,-0.0382,0.0182,0.0608,0.0483,0.0634,0.08,-19.45,144.1,-21.2,14.4,132.5,1525.3,1496.24,1516.94,1525.32,1510.61,1553.63,284.69,306.74,262.06,253.31,256.23,241.04,421.67,385.09,238.81,84.34,57.16,43.02
3.04,29.3,96.42,19.43,-0.0414,0.0203,0.0618,0.0523,0.0627,0.0748,-19.94,145.1,-21.2,15.2,133,1527.54,1497.78,1517.87,1525.45,1510.51,1553.38,283.93,307.29,261.84,253.76,256.82,241.27,421.93,383.68,239.14,84.55,57.46,43.06
3.045,46.25,63.11,-74.8,-0.0442,0.024,0.0632,0.0569,0.0633,0.045,-20.4,146.4,-20.9,15.7,133.3,1529.57,1499.93,1518.83,1525.62,1510.44,1553.14,282.99,307.88,261.68,254.05,257.5,241.62,422.27,382.89,239.48,84.75,57.64,43.18
3.05,67.67,-5.02,-194.44,-0.0469,0.0269,0.0697,0.0609,0.064,0.0092,-21.13,146.9,-20.7,15.8,133.7,1531.67,1502.03,1519.99,1525.75,1510.38,1552.93,282.36,307.62,261.73,254.6,258.32,241.87,422.67,382.96,239.78,84.98,57.9,43.28
3.055,71.55,-67.17,-310.8,-0.0484,0.0312,0.0764,0.0697,0.0652,-0.0087,-21.7,147,-20.3,15.7,134.7,1533.67,1503.87,1521.25,1525.83,1510.31,1552.73,282.35,306.18,261.7,255.51,259.04,242.16,423.1,383.35,240.08,85.3,58.13,43.41
3.06,68.6,-80.61,-371.25,-0.0492,0.0353,0.0877,0.0772,0.0666,0.0113,-22.42,146.7,-19.8,15.1,136.3,1535.8,1505.54,1522.67,1525.86,1510.21,1552.48,282.32,303.08,261.64,256.23,259.84,242.4,423.33,383.82,240.38,85.63,58.43,43.6
3.065,52.73,-66.43,-345.76,-0.0488,0.0388,0.0991,0.0792,0.0679,0.0429,-22.87,146.4,-19.5,14.3,137.9,1537.87,1507.24,1524.07,1525.99,1510.09,1552.21,282.34,300.19,261.89,257.12,260.34,242.57,423.73,384.35,240.71,86,58.78,43.77
3.07,35.37,-9.62,-264.59,-0.0487,0.041,0.1122,0.0745,0.0692,0.0633,-23.21,146.1,-19.3,14.2,139,1540.04,1508.91,1525.53,1526.24,1510.04,1551.92,282.86,298.2,262.03,258.46,260.98,243.02,423.93,384.75,241.04,86.42,59.29,43.99
3.075,12.97,34.74,-197.71,-0.0492,0.0441,0.1221,0.0692,0.07,0.0659,-23.7,145.9,-19.2,14.4,139.7,1542.04,1510.64,1527.09,1526.48,1510.06,1551.67,283.46,297.42,262.54,260.29,261.68,243.41,424.23,385.15,241.38,86.89,59.97,44.23
3.08,5.89,78.87,-178.33,-0.0499,0.0474,0.1337,0.0741,0.0725,0.0647,-23.84,145.9,-19.1,14.9,140.2,1544.2,1512.57,1528.82,1526.68,1510.18,1551.41,284.05,296.94,262.93,262.34,262.02,243.8,424.53,385.39,241.71,87.59,60.67,44.49
3.085,3.34,93.93,-211.01,-0.0494,0.0508,0.1451,0.0789,0.0752,0.0621,-23.92,146.1,-19.3,15,141,1546.44,1514.73,1530.67,1526.88,1510.32,1551.17,284.66,296.61,263.58,263.67,262.42,244.29,425.1,385.66,242.14,88.21,61.54,44.78
3.09,2.56,81.79,-267.74,-0.0482,0.0541,0.1553,0.0901,0.076,0.0581,-24.13,146.5,-19.2,15.8,141.9,1548.8,1517.06,1532.6,1527.05,1510.45,1550.94,285.6,296.31,264.08,266.36,262.83,244.7,425.67,385.83,242.54,88.51,62.41,45
3.095,-1.9,70.34,-294.94,-0.0458,0.0574,0.1624,0.0901,0.0748,0.0541,-23.97,146.9,-19.2,16.2,143.1,1551.14,1519.36,1534.5,1527.01,1510.58,1550.71,286.9,295.71,264.67,268.75,263,245.16,426.3,386.06,242.94,88.47,63.25,45.23
3.1,-11.14,27.65,-325.44,-0.0431,0.0608,0.1662,0.0954,0.0728,0.0501,-23.92,147.3,-19.1,16.5,144.5,1553.47,1521.69,1536.53,1526.94,1510.69,1550.47,289.05,295.06,265.23,270.19,263.15,245.5,426.93,386.26,243.28,88.44,64,45.49
3.105,-21.99,11.51,-311.1,-0.0399,0.0658,0.1707,0.09,0.0714,0.05,-23.7,147.7,-19.3,16.4,145.6,1555.74,1524.15,1538.59,1527.2,1510.79,1550.24,290.67,294.61,265.7,270.35,263.3,245.98,427.6,386.59,243.7,89,64.82,45.78
3.11,-32.07,7.77,-290.6,-0.0366,0.0694,0.1713,0.0923,0.0682,0.0468,-23.96,148.4,-19.4,16.3,147,1557.97,1526.71,1540.85,1527.29,1510.94,1550.01,292.52,293.93,266.06,269.83,263.68,246.32,428.47,386.92,244.14,89.58,65.68,46.14
3.115,-37.46,12.69,-238.65,-0.0327,0.0744,0.1719,0.0987,0.0636,0.0428,-24.01,148.9,-19.6,16.5,148,1560.3,1529.31,1543.18,1527.78,1511.14,1549.8,293.82,293.55,266.34,269.98,263.95,246.73,429.27,387.26,244.51,90.5,66.55,46.48
3.12,-47.47,22,-176.5,-0.0287,0.0787,0.1732,0.1119,0.0584,0.0369,-24.54,149.6,-19.7,16.7,149.1,1562.7,1531.98,1545.57,1528.4,1511.37,1549.63,295.37,293.17,266.58,270.08,264.62,247.15,430.3,387.46,244.78,90.93,67.41,46.86
3.125,-47.95,26.34,-115.08,-0.0241,0.0838,0.1768,0.1259,0.0536,0.0322,-24.98,149.8,-20,16.7,149.5,1565.4,1534.55,1548.06,1529.81,1511.57,1549.52,296.56,293.18,266.94,269.84,265.07,247.39,430.87,387.66,245.02,91.65,68.28,47.27
3.13,-40.21,42.59,-75.49,-0.0195,0.0885,0.1808,0.1261,0.0471,0.0243,-25.18,150.1,-20.4,16.7,150,1568.1,1537.21,1550.66,1531.01,1511.83,1549.42,297.57,293.22,267.09,268.88,265.31,247.64,431.6,387.89,245.28,92.09,69.21,47.78
3.135,-30.54,56.45,-62,-0.0126,0.0915,0.1859,0.1254,0.0392,0.0124,-25.6,150,-20.6,17,150,1570.94,1539.88,1553.44,1531.82,1512.18,1549.34,298.25,293.3,267.34,267.75,265.67,247.86,431.8,388,245.55,92.82,70.11,48.25
3.14,-18.24,74.57,-41.97,-0.0064,0.0942,0.1901,0.117,0.0312,-0.0022,-26.14,150.4,-20.5,17.5,150.5,1573.6,1542.71,1556.27,1532.35,1512.58,1549.31,299.18,292.85,267.4,267.4,266.17,248.14,432.2,387.97,245.72,93.44,71.01,48.72
3.145,-14.15,94.32,-25.38,-4e-04,0.0958,0.1953,0.1202,0.0238,-0.0149,-26.76,150.4,-20.7,17.8,150.7,1576.37,1545.47,1559.17,1532.85,1512.98,1549.27,299.75,292.35,267.54,265.75,266.65,248.35,432.27,387.9,245.86,94.07,71.91,49.16
3.15,-19.86,112.98,7.01,0.0029,0.096,0.1989,0.1189,0.0159,-0.0263,-27.68,150.5,-20.7,18.2,150.9,1579.27,1548.27,1562.16,1533.68,1513.41,1549.27,300.25,291.87,267.64,264.4,267.28,248.46,432.53,387.87,245.96,94.73,72.84,49.68
3.155,-7.96,150.89,18.85,0.0061,0.0954,0.2045,0.124,0.0066,-0.0357,-28.5,150.3,-20.8,18.9,150.7,1582.47,1551.11,1565.32,1534.6,1513.87,1549.27,299.9,291.51,267.72,263.55,268,248.78,432.63,387.8,246.06,95.31,73.86,50.21
3.16,-6.99,182.36,18.68,0.0083,0.097,0.2128,0.1223,-0.0033,-0.0444,-29.44,150.3,-20.9,19.8,150.7,1585.74,1554.13,1568.58,1535.6,1514.45,1549.38,300.05,291.31,267.71,263.68,268.58,248.87,432.8,387.54,246.1,95.85,74.98,50.71
3.165,-3.22,209.79,7.35,0.0092,0.0995,0.2244,0.1268,-0.0121,-0.0518,-30.26,150.4,-20.8,20.8,150.7,1589.07,1557.29,1571.91,1536.51,1515.08,1549.48,299.79,291.36,267.8,264.74,269.06,248.99,432.7,387.15,246.07,96.35,76.05,51.19
3.17,-10.22,223.68,16.71,0.0082,0.1028,0.2358,0.1339,-0.022,-0.061,-31.08,150.5,-20.9,21.9,150.9,1592.3,1560.53,1575.33,1537.53,1515.77,1549.61,300.27,291.85,268.05,265.46,269.65,249.25,432.6,386.71,245.97,96.94,77.18,51.65
3.175,-21.75,241.35,27.22,0.0058,0.1072,0.2494,0.146,-0.032,-0.0723,-31.97,150.4,-20.9,23.1,150.8,1595.54,1563.76,1578.92,1538.65,1516.44,1549.66,300.61,292.5,268.08,266.04,270.29,249.56,432.3,386.35,245.81,97.6,78.23,52.07
3.18,-30.37,272.15,46.53,0.0031,0.1157,0.2629,0.1623,-0.0432,-0.0849,-33.14,150.2,-21.1,24.2,150.6,1598.87,1566.96,1582.65,1539.93,1517.17,1549.72,301.66,292.98,268.17,266.23,271.12,249.87,432.13,386.11,245.61,98.3,79.43,52.55
3.185,-39.71,304.14,69.69,-0.0012,0.1273,0.2877,0.1784,-0.0527,-0.0976,-34.4,150,-21.2,25.7,150.5,1602.3,1570.19,1586.6,1541.02,1518.02,1549.76,303,293.46,268.31,266.88,271.97,250.23,431.97,385.78,245.38,98.94,80.75,53.1
3.19,-39.76,344.47,124.02,-0.0059,0.1432,0.3132,0.1938,-0.062,-0.1115,-35.25,149.8,-21.5,27.3,150.3,1605.9,1573.52,1590.72,1542.06,1518.88,1549.77,304.29,294.09,267.97,267.26,272.49,250.66,431.9,385.38,245.12,99.78,82.23,53.7
3.195,-43.03,376.34,184.62,-0.01,0.162,0.3385,0.2085,-0.0701,-0.1307,-36.52,149.5,-21.7,29.2,149.9,1609.67,1577.02,1595.07,1543.21,1519.81,1549.68,304,295.23,267.57,267.63,273.14,251.01,431.53,384.85,244.76,100.76,83.7,54.3
3.2,-39.18,412.59,243.64,-0.0107,0.1869,0.3593,0.2274,-0.0775,-0.1565,-37.92,149,-21.9,31.1,148.9,1613.84,1580.61,1599.56,1544.71,1520.68,1549.56,302.18,296.78,266.86,267.85,274.05,251.55,431.1,384.25,244.36,102.03,85.31,55.04
3.205,-14.48,448.6,255.58,-0.0051,0.2118,0.3775,0.2485,-0.0836,-0.1902,-39.1,148.5,-22.1,33.2,147.8,1618.2,1584.34,1604.19,1546.36,1521.72,1549.42,301.35,298.33,266.04,268.28,274.81,252.3,430.47,383.56,243.9,103.42,87,56
3.21,-13.17,474.63,198.63,0.0065,0.2387,0.3909,0.2722,-0.089,-0.2242,-40.68,148,-22.3,35.6,146.7,1622.47,1588.17,1609.07,1547.88,1522.59,1549.32,300.88,299.73,264.92,269.07,275.95,252.98,429.6,382.66,243.46,104.76,89.36,57.08
3.215,-9.76,496.69,102.89,0.0264,0.2682,0.4128,0.292,-0.0937,-0.2621,-44.65,147.8,-22,38.1,146,1625.8,1592.17,1614.09,1549.44,1523.88,1549.19,300.57,300.98,263.46,270.02,279.01,254.01,428.27,381.57,242.97,106.04,91.71,58.34
3.22,5.59,507.37,48.71,0.0543,0.2993,0.4413,0.3137,-0.0965,-0.3026,-47.53,148.2,-22.2,40.6,145.7,1628.34,1596.04,1619.31,1551.1,1525.36,1549.11,300.15,301.65,262.09,270.17,281.03,255.08,426.93,380.18,242.47,107.36,94.11,59.76
3.225,37.15,509.29,86.93,0.0925,0.3306,0.4735,0.3316,-0.0985,-0.3478,-50.6,149.1,-22.3,43.1,146,1630.4,1599.84,1624.51,1552.97,1527.35,1549.13,299.07,301.69,260.49,270.36,282.68,256.17,426.03,378.52,241.94,108.97,96.19,61.41
3.23,56.57,517.8,167.68,0.1425,0.3576,0.4941,0.3477,-0.0993,-0.3886,-53.1,149.7,-22.2,45.7,145.9,1632.97,1603.38,1629.75,1555.02,1529.27,1549.47,297.22,301.43,258.86,270.64,284.05,257.16,425.23,376.6,241.43,110.72,98.31,63.14
3.235,59.64,525.2,260.78,0.2038,0.3847,0.4955,0.3637,-0.0987,-0.4216,-54.25,149.8,-21.3,48.3,144.9,1636.1,1606.95,1634.98,1557.3,1530.69,1550.09,294.14,301.07,257.18,271.06,285.12,258.17,424.03,374.57,240.93,112.55,100.3,65.04
3.24,19.76,536.47,273.25,0.2771,0.4059,0.4953,0.3809,-0.0931,-0.4471,-56.44,149.6,-21,51,143.7,1639.64,1610.51,1640.15,1559.78,1532.97,1551.08,292.32,301.1,255.22,271.13,286.37,259.06,422.33,372.28,240.43,114.38,102.87,67.11
3.245,-24.93,520.94,228.08,0.3602,0.4248,0.485,0.394,-0.084,-0.4628,-59.36,149.4,-21.1,53.6,142.8,1643.47,1614.24,1645.22,1562.46,1535.8,1552.4,292.51,302.06,253.6,271.32,288.03,260.01,420.3,369.72,239.93,116.45,105.77,69.26
3.25,5.64,496.82,250.48,0.4565,0.4324,0.4753,0.3995,-0.0715,-0.4833,-63.18,149.1,-21.8,56.5,142.4,1647.54,1617.98,1650.17,1565.4,1539.65,1554.18,296.38,304.35,252.01,271.66,289.46,260.73,417.86,366.86,239.43,118.61,108.99,71.57
3.255,42.78,479.28,387.76,0.564,0.4294,0.4539,0.3958,-0.0564,-0.4943,-65.49,147.8,-21.8,58.7,142,1652.37,1621.61,1655.07,1568.66,1543.31,1556.55,298.86,304.34,250.6,271.73,290.29,261.26,414.63,364.12,238.93,120.81,111.71,73.87
3.26,75.28,450.36,461.4,0.6833,0.4088,0.4282,0.3881,-0.0348,-0.4901,-67.48,145.4,-20.9,60.9,140.6,1658.51,1624.89,1660.03,1572.35,1547.14,1559.51,299.76,303.16,249.21,271.99,291.16,261.33,411.16,361.58,238.53,122.95,114.14,76.31
3.265,137.77,451.59,418.47,0.809,0.3759,0.3832,0.367,-0.0072,-0.4558,-69.12,141.9,-20.3,63.2,137.8,1665.57,1627.64,1665.06,1576.41,1551.44,1563.05,300.3,302.5,248.01,272.19,291.44,261.02,407.37,359.21,238.31,125.08,116.48,78.64
3.27,145.98,441.6,216.12,0.9395,0.3324,0.3168,0.3293,0.0233,-0.4025,-69.37,140.6,-20.3,65.5,136.9,1670.2,1629.8,1670.19,1580.87,1556.12,1567.12,300.59,301.86,247.11,272.14,289.43,260.21,406.17,357.04,238.27,127.07,118.35,80.99
3.275,162.65,407.14,-66.74,1.0703,0.2821,0.2342,0.2816,0.0564,-0.3517,-70.73,141,-19,67.8,137.3,1671.17,1631.93,1675.38,1585.67,1561.26,1571.95,300.87,301.79,246.39,271.94,289.76,259.17,405.47,354.36,238.36,128.94,119.95,83.03
